n_numbers, 1000
start, 1
end, 1000000000000000
test_repeats, 100
number_type, g:0.5
variant, 2
seed, 91229
group_range, Probabilistisch, n=1000, start=1, end=1000000000000000
group_range, Lucas, n=10, start=1, end=1000
group_range, Langsam, n=10, start=1, end=1000
group_range, Proth-Tests, n=10, start=1, end=1000
group_range, Pocklington-Tests, n=10, start=1, end=1000
group_range, Rao, n=10, start=1, end=1000
group_range, Ramzy, n=10, start=1, end=1000
group_range, Fermat-Zahlen, n=10, start=1, end=1000
group_range, Mersenne-Zahlen, n=10, start=1, end=1000

test_avg, Fermat (k = 3), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.164 ms, avg_avg_time=0.253 ms, avg_worst_time=1.124 ms, avg_std_dev=0.138
test_avg, Miller-Selfridge-Rabin (k = 3), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.187 ms, avg_avg_time=0.279 ms, avg_worst_time=1.084 ms, avg_std_dev=0.134
test_avg, Solovay-Strassen (k = 3), avg_false_positive=0.000, avg_false_negative=0.000, avg_error_rate=0.000, avg_best_time=0.041 ms, avg_avg_time=0.052 ms, avg_worst_time=0.184 ms, avg_std_dev=0.021

Gruppe,Test,Zahl,Ergebnis,true_prime,is_error,false_positive,false_negative,error_rate,best_time,avg_time,worst_time,std_dev,a_values,other_fields,reason
Probabilistisch,Fermat (k = 3),139,prime,True,False,False,False,0,0.210 ms,0.312 ms,0.843 ms,0.115 ms,"[(109, True, True), (93, True, True), (51, True, True)]",,
Probabilistisch,Fermat (k = 3),143,composite,False,False,False,False,0,0.078 ms,0.111 ms,0.361 ms,0.052 ms,"[(82, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),157,prime,True,False,False,False,0,0.203 ms,0.264 ms,0.768 ms,0.101 ms,"[(28, True, True), (52, True, True), (103, True, True)]",,
Probabilistisch,Fermat (k = 3),159,composite,False,False,False,False,0,0.068 ms,0.083 ms,0.424 ms,0.040 ms,"[(111, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),165,composite,False,False,False,False,0,0.063 ms,0.075 ms,0.187 ms,0.028 ms,"[(117, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),171,composite,False,False,False,False,0,0.064 ms,0.078 ms,0.347 ms,0.035 ms,"[(85, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),181,prime,True,False,False,False,0,0.190 ms,0.238 ms,0.605 ms,0.072 ms,"[(176, True, True), (88, True, True), (159, True, True)]",,
Probabilistisch,Fermat (k = 3),197,prime,True,False,False,False,0,0.190 ms,0.265 ms,1.558 ms,0.180 ms,"[(90, True, True), (14, True, True), (85, True, True)]",,
Probabilistisch,Fermat (k = 3),199,prime,True,False,False,False,0,0.190 ms,0.245 ms,0.654 ms,0.076 ms,"[(162, True, True), (37, True, True), (15, True, True)]",,
Probabilistisch,Fermat (k = 3),205,composite,False,False,False,False,0,0.064 ms,0.078 ms,0.336 ms,0.030 ms,"[(179, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),209,composite,False,False,False,False,0,0.063 ms,0.069 ms,0.169 ms,0.016 ms,"[(202, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),211,prime,True,False,False,False,0,0.190 ms,0.229 ms,0.770 ms,0.077 ms,"[(174, True, True), (48, True, True), (192, True, True)]",,
Probabilistisch,Fermat (k = 3),235,composite,False,False,False,False,0,0.064 ms,0.068 ms,0.150 ms,0.011 ms,"[(23, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),237,composite,False,False,False,False,0,0.064 ms,0.088 ms,0.178 ms,0.025 ms,"[(91, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),239,prime,True,False,False,False,0,0.191 ms,0.218 ms,0.504 ms,0.056 ms,"[(164, True, True), (104, True, True), (34, True, True)]",,
Probabilistisch,Fermat (k = 3),241,prime,True,False,False,False,0,0.191 ms,0.235 ms,0.717 ms,0.062 ms,"[(103, True, True), (33, True, True), (69, True, True)]",,
Probabilistisch,Fermat (k = 3),247,composite,False,False,False,False,0,0.064 ms,0.080 ms,0.241 ms,0.020 ms,"[(133, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),251,prime,True,False,False,False,0,0.193 ms,0.413 ms,1.918 ms,0.271 ms,"[(23, True, True), (51, True, True), (230, True, True)]",,
Probabilistisch,Fermat (k = 3),253,composite,False,False,False,False,0,0.093 ms,0.197 ms,0.632 ms,0.087 ms,"[(229, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),257,prime,True,False,False,False,0,0.275 ms,0.510 ms,3.554 ms,0.410 ms,"[(6, True, True), (128, True, True), (39, True, True)]",,
Probabilistisch,Fermat (k = 3),301,composite,False,False,False,False,0,0.190 ms,0.636 ms,10.855 ms,1.291 ms,"[(6, True, True), (43, False, None)]",,ggT ≠ 1
Probabilistisch,Fermat (k = 3),311,prime,True,False,False,False,0,0.287 ms,1.065 ms,4.834 ms,0.746 ms,"[(222, True, True), (72, True, True), (255, True, True)]",,
Probabilistisch,Fermat (k = 3),325,composite,False,False,False,False,0,0.306 ms,0.500 ms,1.235 ms,0.112 ms,"[(151, True, True), (11, True, False)]",,a^{n-1} ≠ 1
Probabilistisch,Fermat (k = 3),331,prime,True,False,False,False,0,0.278 ms,0.524 ms,1.248 ms,0.221 ms,"[(101, True, True), (226, True, True), (233, True, True)]",,
Probabilistisch,Fermat (k = 3),337,prime,True,False,False,False,0,0.256 ms,0.540 ms,2.120 ms,0.309 ms,"[(152, True, True), (335, True, True), (186, True, True)]",,
Probabilistisch,Fermat (k = 3),345,composite,False,False,False,False,0,0.093 ms,0.129 ms,0.428 ms,0.055 ms,"[(333, False, None)]",,ggT ≠ 1
